userName,at,score,content,reviewId
Pengguna Google,2024-11-19 07:34:09,5,good,5f11bc94-c5ff-45fb-a10c-b6113ddd19e9
Pengguna Google,2024-11-19 07:30:28,5,Kereeennn..,6c9b6011-7e0b-4b95-b98d-7aa128a09f73
Pengguna Google,2024-11-18 11:22:50,5,bagus,24847bc3-c564-4a8b-a1fa-dc459e75d77b
Pengguna Google,2024-11-18 11:02:50,5,"Bagus Banget Apk Nya,Mantap",4c41eb0f-1506-4b8b-9312-8eb09790ec56
Pengguna Google,2024-11-18 06:25:09,5,excellent,b92ae7b0-8e4b-4d84-83bb-bd801c14d5c8
Pengguna Google,2024-11-18 06:16:07,5,Bagus dan fitur lengkap rekomendasi untuk download aplikasi ini deh di jamin tidak akan nyesel,bed6f55a-21bc-4afe-b309-342f0723f741
Pengguna Google,2024-11-14 23:23:31,5,"sangat membantu saya untuk meningkatkan bahasa Inggris, namun saya akan coba Elsa pro nya terimakasih",861b168b-1738-4cee-9872-64a6a47c2f25
Pengguna Google,2024-11-14 13:14:01,1,Bayar,3ec0c3b0-3748-4aa5-bdc2-0d2b15cbffa7
Pengguna Google,2024-11-13 11:26:25,5,"bagus banget buat yang mau belajar percakapan khusus, disana terdapat banyak banget kecakapan yang cocok buat dipelajari. bagus banget deh mantap!",52109bc8-1d94-4d68-9a76-7a81ab0390d4
Pengguna Google,2024-11-13 10:04:42,5,I learn more about ingglish,3784c8f1-c993-4935-a500-301fcf527a16
Pengguna Google,2024-11-13 05:46:11,5,best app to learn english,7a5bbdbf-2d0b-469a-8760-e8f6ff75bcc5
Pengguna Google,2024-11-09 11:13:33,5,awsome apps,8137cd58-08db-4c48-b56d-c42d9636d935
Pengguna Google,2024-11-08 10:32:37,1,Kenapa tulisannya “Did you reading the phrase? Please try again” seperti itu terus. Apakah ini bug?,27c180a2-c845-4d10-9842-e93cd4326ebf
Pengguna Google,2024-11-04 11:03:37,5,"Sangat bagus,bermanfaat",ce62a580-bdfa-4df9-8b7a-dc4cf8846199
Pengguna Google,2024-11-04 02:28:59,5,Sangat membantu dalam berbicara Bahasa Inggris,c6d45bb9-e04b-4d90-a89f-96cf0d93f6de
Pengguna Google,2024-11-01 16:20:49,4,aplikasi belajar bahasa inggris yg paling baik yg pernah saya temui,2afc718a-82b7-44b2-baba-ce08a04b2c9d
Pengguna Google,2024-11-01 13:39:32,5,good aplikasi,5243b081-f24a-4990-bb29-80e9cf33e242
Pengguna Google,2024-11-01 08:26:02,5,good,039646cf-4dfe-46e7-9a3d-21034fed9a6f
Pengguna Google,2024-10-31 05:05:56,5,bagus banget,52cc0eac-dfff-4a0e-acff-12f66d46b0df
Pengguna Google,2024-10-30 08:45:12,4,It's fun,1bc34f99-46d4-41b8-a8be-0a81616d34cf
Pengguna Google,2024-10-30 08:26:48,5,i can improve my english better with elsa,e5f9116a-fa47-412a-b1d6-52b760f53f5b
Pengguna Google,2024-10-29 13:52:43,5,Makes me learn how to fluent in English and comunicate..Thank you ElLSA..I recommended,826cb7f9-306c-42b2-bf1a-28ffa30568a6
Pengguna Google,2024-10-29 12:02:02,5,sangat dianjurkan untuk memkainya kalian pasti tifak menyesal,a8ad75ce-ac75-4e1c-b22c-393e8adb73a8
Pengguna Google,2024-10-27 09:17:29,5,nice application to learn english,7025e4d0-9a69-42fb-a326-5af3bf44c47b
Pengguna Google,2024-10-27 05:47:11,5,good app,ed3ccea8-afab-432c-92db-26db23788ade
Pengguna Google,2024-10-23 12:43:42,5,suka belajar bahasa Inggris dengan Elsa,d70802f8-2fe5-422a-9adc-9b89d4c7798a
Pengguna Google,2024-10-23 04:00:23,5,"masih pertama coba , tetapi sudah sangat puas dan asik menggunakan aplikasi ini , trimakasih",b4e314e8-8def-45b0-b4df-845a98d0f94a
Pengguna Google,2024-10-22 14:50:10,5,So good to improve my speaking skills,c1431ff5-9952-452a-89e1-d5c81acde7fc
Pengguna Google,2024-10-21 14:26:39,5,Baguss,998a6906-f30a-4213-94ec-c431bd7fe645
Pengguna Google,2024-10-20 22:59:13,5,it's really great,e5b7ff28-bdfa-4168-9b15-066975948306
Pengguna Google,2024-10-19 14:33:24,5,Very helpful,cbfb9fd7-4c94-4f1d-876a-5ab9d4c47a12
Pengguna Google,2024-10-19 01:30:06,5,apk sangat membantu,c8a095d9-e0d6-4dce-a112-c4d5ea13360b
Pengguna Google,2024-10-18 22:11:37,5,good,ce92feb9-384e-48dd-910e-8972efd04dc0
Pengguna Google,2024-10-17 22:35:53,5,"it helps me to learn English better. Next month, I will take English test and I want to get Level C. That's why I practice my English using Elsa. Thank you Elsa",cc59c23e-9dc8-4527-a504-5d42e4137be1
Pengguna Google,2024-10-17 14:16:29,5,Ajib,59fd109e-6f8f-4176-8470-b3da5ee18d00
Pengguna Google,2024-10-17 12:39:01,5,bagus,c121228c-7b6f-44af-a9e2-4f9b9e1ba119
Pengguna Google,2024-10-16 14:20:10,5,this is a very good application to learn and improve our English skills for the better,98e5f32e-2217-4ddc-9d62-46a9a4643cf1
Pengguna Google,2024-10-16 12:21:20,5,I am like it app,4e9aa845-bddb-4231-9256-e51725ca767f
Pengguna Google,2024-10-16 06:13:13,5,uninstall lagi..krn harus bayar. masih byk apk lain yg free kok...,d908480e-130c-4bc5-adce-19fd93815a04
Pengguna Google,2024-10-16 02:41:37,5,hi aku lagi belajar bahasa inggris,5cfa91c8-b66d-490f-8d2d-fb524c68b0d2
Pengguna Google,2024-10-14 05:16:01,4,Bagus banget,c3bee79d-8ea9-4a87-944e-55692715d776
Pengguna Google,2024-10-13 11:17:00,1,"Mohon maaf, saya tidak bisa memakai mikrofon untuk berbicara. Tolong dibantu, terimakasih",d2d7b245-ea45-4566-bb01-92082bed365c
Pengguna Google,2024-10-12 04:24:36,3,sayang krn gk free,5b8e65b5-0d38-44b6-8944-088a5a318618
Pengguna Google,2024-10-11 05:25:25,5,sangat berguna.,870fe544-6a49-45f6-9a22-d5f80a840048
Pengguna Google,2024-10-10 03:49:01,5,good,0fc17f26-ac75-478e-8d39-00d36e38996f
Pengguna Google,2024-10-09 14:31:16,5,amazing,ab81c29d-ce1b-4bc8-a7b8-b971d02f054e
Pengguna Google,2024-10-09 01:08:37,5,thank you,80171c2b-9566-4a51-928b-c8eb760f8aab
Pengguna Google,2024-10-06 13:52:10,5,"Elsa spek it's good,",471690bb-4e72-4e51-b204-4ce56c057497
Pengguna Google,2024-10-06 10:34:52,5,bagus banget aku suka aplikasi ini tapi sayang nya aku gak bisa mengakses fitur pro nya karena berbayar,f66eeb43-725f-41d1-9be2-cd85ca4c446f
Pengguna Google,2024-10-06 01:37:28,5,Menyenangkan bisa menemukan partner untuk upgrade speaking skill,89323a1f-938f-41b6-b49d-f1322d98ef7c
Pengguna Google,2024-10-04 05:38:15,5,good,fa2dbb1f-5791-4acf-af9c-dd5a5ae371f7
Pengguna Google,2024-10-02 12:37:47,1,bermasalah mulu anjir sama speakernya. gw uninstall jg nih.,dfda4d41-1418-411b-931e-66caa2e9484d
Pengguna Google,2024-10-02 11:27:54,4,"bagus lengkap drpda si burung ijo, tpi sygnya limit sehari cm bisa 5x bljr, harus bayar mahal wak",eb630c9a-0331-42c2-99dd-5e50c9deef11
Pengguna Google,2024-10-02 01:51:09,5,belajar detail pengucapan bagus bangey disini,ec07823a-d81e-4b32-a549-ed651a2b7fc4
Pengguna Google,2024-09-30 09:34:06,5,this app is really helping me in practice,3e5a26f6-6f9e-4ac5-b9d5-f01437d45d47
Pengguna Google,2024-09-29 06:00:16,5,That's great app,49ad6818-9eba-483d-8b85-9f19901c395d
Pengguna Google,2024-09-29 05:51:55,5,good apps,8a9edb6e-ce76-486a-9143-b7819c5ea6a6
Pengguna Google,2024-09-27 06:54:06,4,bagus dan agak marah aja aku dikit dikit sedikit lagi Dikit dikit sedikit lagi tapi aku kasih aja bintang 4,6c90c306-388d-4e29-a7a0-e227a8c28a59
Pengguna Google,2024-09-27 04:43:57,5,Aku belajar banyaakkk hari inii,7e2e6989-cd7b-419d-9d91-ab7e756a370c
Pengguna Google,2024-09-25 07:35:22,5,SERU BANGET POKOKNYAA!!!😻🤌🤌,c32ee5f0-a79a-41bf-b5f5-5ca501cbe6ed
Pengguna Google,2024-09-24 15:35:50,2,"Saya tidak suka pada bagian pengucapan intonasi, padahal suara sudah ditekankan atau direndahkan tapi masih saja salah. Tolong diperbaiki lagi",dd076502-520c-46b8-ae46-42d1ae54b89b
Pengguna Google,2024-09-24 15:04:18,5,good,b755677d-ae19-4829-aadb-99b85258ebc6
Pengguna Google,2024-09-22 11:43:21,5,"not yet,,just speak good's.",a42a78bc-cc74-40eb-a397-32152d98a1cf
Pengguna Google,2024-09-21 02:51:24,4,bagus,936b9518-4df8-4af1-a632-e7b8f6a890af
Pengguna Google,2024-09-20 14:04:33,5,It's very helpful.,a3b5d25d-3ce0-40ec-b34f-5079ee23ad24
Pengguna Google,2024-09-20 06:54:37,5,bagus untuk teman bicara,5580eaac-ef18-461f-ae9c-0c8aabf5f674
Pengguna Google,2024-09-20 01:36:14,5,menyenangkan,138bdb8c-ae30-458d-843c-6f1fad89e85f
Pengguna Google,2024-09-19 13:59:38,5,bagus,c8065451-0aac-400a-9efa-702b24f3a35e
Pengguna Google,2024-09-19 10:54:18,5,amazing,244ae9ee-8b6d-4891-8804-07dba1c0450d
Pengguna Google,2024-09-19 08:35:02,5,good way to learn how to speak English well,d866cc14-82c9-4e38-a81e-5281d25a2302
Pengguna Google,2024-09-19 05:47:08,5,good,6633d351-7680-4bd3-ab60-9effca73ee27
Pengguna Google,2024-09-18 22:19:05,5,not bad .. really help my pronounciation,021c1da7-1faf-4193-86ce-2831f20a51c6
Pengguna Google,2024-09-18 10:38:27,5,love,ec80e654-2b5d-40f2-8287-27b1afc6812e
Pengguna Google,2024-09-16 04:58:50,5,mantap,3d7e5ee9-2c3e-4ba3-a0c0-fb4f5a3b57d2
Pengguna Google,2024-09-16 00:37:08,5,good,27402b6f-ec47-4a42-bf3b-8607aa3107dd
Pengguna Google,2024-09-15 22:20:57,5,exxelent,6df67f57-c59f-4f59-a13b-b19038142f29
Pengguna Google,2024-09-15 11:41:31,2,"Apa sih...apk nya budeg,,padahal udah bicara keras² + dah teriak² dan di tempat yang sunyi tapi apk nya masih ga dengar dan disuruh coba lagi,,udah 10 kali pun saya coba masih budeg ni elsa,, hadehh dah lah belajar kaga emosi iya😓😞 Pliss dong min,kenapa kek gini☹️",f20a099c-2b7e-440f-bab9-6b8b5c2a6f3d
Pengguna Google,2024-09-12 16:30:15,5,great,107224e7-3397-4b3b-b055-7bf5f66ab44e
Pengguna Google,2024-09-11 11:26:09,5,i can learn more about speak englishh thankyouu🫶,f4c9ebac-720a-481c-afe3-5a165ce27dc1
Pengguna Google,2024-09-11 09:36:57,5,aplikasi ini sangat berguna,88275052-eff3-4d96-a797-695f0dc5ff3a
Pengguna Google,2024-09-11 03:40:32,5,good job,84ce1e41-5c65-4975-86fa-dd252a6a573e
Pengguna Google,2024-09-10 01:49:16,5,Mantap,080777a6-6690-477d-9e44-afae58ef6bd2
Pengguna Google,2024-09-09 15:32:50,5,"there is so cool, i am so happy with the program. so thank you ELSA",8cf9a6af-4947-43fa-b1c6-78d88a41f416
Pengguna Google,2024-09-08 10:42:06,5,Just begin to learn english with this application and its helps a lot. thanks,8fd12618-c0c6-4d0d-b4f3-f7c0ca9bbf53
Pengguna Google,2024-09-08 05:54:21,5,so helpfull,3ce69702-ac7e-438e-b486-bf33b1402262
Pengguna Google,2024-09-07 21:36:02,4,"gg geming, but i put it 4 star bcz need premium to hard learner",09e626dd-ca69-41c9-af64-6c1255cd8553
Pengguna Google,2024-09-07 05:50:55,5,seru,b0052724-fc82-4201-8782-7cce4163f70e
Pengguna Google,2024-09-06 13:56:10,5,keren,14730003-ac48-48e5-b8ea-55166ba92224
Pengguna Google,2024-09-06 13:05:49,5,hebattt,1acd17db-93ef-4a59-b95b-e0959b1e0c5c
Pengguna Google,2024-09-05 17:45:32,4,Sangat membantu,216b2623-850c-49df-bbd9-6454731c805e
Pengguna Google,2024-09-04 03:14:02,5,seru meskipun sekarang masih pake mode gratisan hehe,3dcec11c-209e-41c9-b5fa-6167c5160919
Pengguna Google,2024-09-03 20:05:03,5,bagus dan seru,154ddd82-e0bc-4d07-a53f-377bf3116b32
Pengguna Google,2024-09-01 17:38:47,5,Sangat membantu untuk belajar memberanikan diri melakukan percakapan tanpa canggung dan takut salah.,5e2de97b-f7fc-4534-9d80-ce6dc89f5023
Pengguna Google,2024-09-01 02:39:25,5,Satisfying,54aa7a0b-7461-44e2-8adb-d7843249ba06
Pengguna Google,2024-08-30 14:48:41,5,Aplikasih ini sangat membantu saya dalam belajar bahasa inggris,2a10abe5-e16b-4a9f-88f5-02b97af2faa6
Pengguna Google,2024-08-29 13:08:12,5,"i'm glad for learning English with Elsa, thanks for helped me😇❤️🥰",f03ed294-0a86-4331-8bbe-b2523e9e20da
Pengguna Google,2024-08-28 12:54:27,5,"very recommend apps, karena kita bisa belajar dan ada feedback untuk melihat progress belajar kita ^^",c3003a2a-4089-4852-9161-72636a5f86c9
Pengguna Google,2024-08-27 14:36:39,5,i really enjoy for this app,eed870f4-8e23-40db-9155-1dd4c3a5a675
Pengguna Google,2024-08-27 12:41:54,5,great job. aplikasi ini sangat menarik dan menawarkan banyak opsi dalam belajar. interfacenya bagus dan mudah.,a2670792-131b-4c7f-abd5-c562238c8665
Pengguna Google,2024-08-27 10:46:28,5,good,038ba5c5-aaad-4192-9daa-1c41139ec6a1
Pengguna Google,2024-08-27 03:32:01,5,"Nice app, more free is absolutely amazing app ✨",69323dfe-1c61-484c-bcfd-ea035d2a99ff
Pengguna Google,2024-08-25 08:41:18,5,Very helpful..,cb91dc9c-aa1f-4f87-a9d9-6c86d008e887
Pengguna Google,2024-08-25 05:07:53,5,this application it fun & good aplication,f79be9dd-fdfa-41c9-952f-e4b056a01a90
Pengguna Google,2024-08-25 00:07:11,5,aplikasi yang sangat bermanfaat,fb264ee2-9e56-4a19-94b4-bfdb089a4c55
Pengguna Google,2024-08-24 23:55:08,4,game ini seru,0af4c3d3-a7e5-4128-a372-81f60b43c12b
Pengguna Google,2024-08-20 11:34:28,5,lumayan bagus untuk belajar dengan AI,aaf48924-05d6-47ee-bbc6-a74b175c0113
Pengguna Google,2024-08-20 04:06:32,5,Mantap,4a40a624-9587-4f04-b818-44d4983ef20f
Pengguna Google,2024-08-19 11:54:07,1,"Katanya free each day, tapi cuma sekali doang tuh freenya.",552f2632-72ab-4d72-b10b-3249d7a18f8f
Pengguna Google,2024-08-19 11:11:00,5,"Tolong lah buatin premium yang 1 bulan, jangan cuma yang 1 tahun tolong ya developer nya : )",5a0d712e-4b13-4c22-88cb-92d008a53d48
Pengguna Google,2024-08-19 10:05:30,5,i really love this Conversation. this Conversation train me very well,75709a1b-af5e-4133-a45a-8916cb9dfcd6
Pengguna Google,2024-08-19 07:46:13,5,good conversetion,d4f4ae04-57f4-4a75-94c2-c628ca908638
Pengguna Google,2024-08-17 03:50:14,5,sangat membantu,a44d340c-8e49-4572-b62a-5b9275f0f33a
Pengguna Google,2024-08-16 11:24:54,4,"good aps, and help",652f93ba-cddf-4c8b-ac34-f2ad8f80ac5b
Pengguna Google,2024-08-16 10:55:01,5,Cool,b4c86c92-7941-4330-9225-4356045e1b39
Pengguna Google,2024-08-10 05:51:01,5,"aplikasi mantap, saya jadi bisa belajar bahasa Inggris",ca0244b1-4a9e-4e9f-8073-207310454cc5
Pengguna Google,2024-08-09 11:07:36,5,sangat bagus 👍,540854a7-fdda-4567-9f63-7143aa0cd494
Pengguna Google,2024-08-09 01:47:19,5,good,1e400ce9-7cf7-41e0-a8c7-b268d4f031ed
Pengguna Google,2024-08-08 22:44:05,4,senang bs memulai 🙏👍👍,21516bab-4e83-45f4-83dc-10efd259c223
Pengguna Google,2024-08-08 17:48:28,5,Karna bisa mendidik,45cb6319-904f-4e50-bff5-3e0137f9634c
Pengguna Google,2024-08-07 08:50:50,5,"Bagus untuk kita yg baru belajar bahasa Inggris,saya kira bisa menambahkan fitur "" canggih lainnya seperti bisa menerjemahkan kata""yg kita ucapkan juga🙂",26a1690a-cf41-40ab-a918-57a160545fa8
Pengguna Google,2024-08-06 12:12:16,5,Nice,6adbc013-6967-450f-8ea2-ab90e38cf50c
Pengguna Google,2024-08-06 10:50:16,5,MANTAPPP,79d83933-9790-40e7-9193-53937d23e939
Pengguna Google,2024-08-04 12:29:56,5,sangat sangat membantu untuk belajar bahasa inggris,31832345-6740-49d3-aaec-b66f1d8ff803
Pengguna Google,2024-08-03 11:08:50,5,aplikasi nya bagus banget dan juga seru,d5bdda09-9e2a-46e3-a925-779e1b8d006a
Pengguna Google,2024-08-03 07:29:36,5,semoga bisa ngobrol santai,b561d0cc-9b2e-4eb3-bdf7-f0c017dee12d
Pengguna Google,2024-08-03 05:48:14,5,It's really cool,74ba1416-f347-4771-bc22-8bc48b346b54
Pengguna Google,2024-08-02 09:35:16,5,"KEREN BANGET, BUAT NGEIMPROVE SKILL BAHASA INGGRIS BUAT YG PEMULA",1785d375-6df3-487d-9e68-a29d91a761dc
Pengguna Google,2024-08-02 06:00:38,5,bagus banget melatih speaking,a25ab674-58f8-473d-b97f-1eaae7814b50
Pengguna Google,2024-08-01 08:51:29,1,"You must pay for lern English in Elsa,i think is free",12f0b419-9021-452a-967e-71704a63c09c
Pengguna Google,2024-08-01 03:05:38,5,thats aplication is an helping me,80c4e5d5-8389-4ba0-a24a-83649e8d2ddb
Pengguna Google,2024-07-31 06:41:46,5,elsa is really good application to improve your english.i like it ^_^,182b1b58-1dad-4566-b94f-c947d6ff4b3a
Pengguna Google,2024-07-31 06:01:03,5,kerennnnn,b67b60ba-ba23-4745-bc86-b1ca85aff79d
Pengguna Google,2024-07-29 14:39:19,5,"keren""!",541cf0c5-5a84-48a0-876f-6193be2f8925
Pengguna Google,2024-07-29 10:46:33,5,mantap,2c182ba6-e307-44c8-89ad-0a6aecb70e3f
Pengguna Google,2024-07-27 13:24:04,4,amazing,ae4bab8b-7f18-41a0-b1d3-4315b539fc3f
Pengguna Google,2024-07-27 12:28:37,5,thanks for developer,1e900be3-a489-4c26-83c1-964fa7d1e357
Pengguna Google,2024-07-26 14:14:44,5,SO FUN AND IT FEELS DIFFERENT,b9815efc-3980-4855-9ba1-1cf85fbca40b
Pengguna Google,2024-07-26 12:29:46,5,apk sangat baik dan membantu untuk percakapan yang masih suka bingung cari pembahasan,d8100807-91fb-49ae-b639-7a9ad314aa92
Pengguna Google,2024-07-25 23:34:40,4,membantu belajar,866f44d6-90c2-482f-bf29-3949a2617c49
Pengguna Google,2024-07-25 14:32:40,1,"Langganan VIP nya terlalu mahal, 300rb sd 1jt mending gua ikut kursus kalau biaya segitu..",fe52c22c-e52f-4d93-a2b5-f009bd558216
Pengguna Google,2024-07-25 09:49:07,5,please fiks the audio,5c62757e-7646-48e1-9eb9-3a30fb1a1ff5
Pengguna Google,2024-07-25 00:23:07,5,Specially,13331580-c120-4bbf-87e8-66a5f736e8c5
Pengguna Google,2024-07-23 21:36:37,5,good for learning English speaking,c2b8b1f5-6724-4d2a-871d-ccb49a2671bd
Pengguna Google,2024-07-23 04:18:34,5,belajar bersama teknologi AI,36416cec-129d-49c9-8ab8-2f0ac1575a6c
Pengguna Google,2024-07-21 14:58:40,5,wuiiihhh sangat mantap nih untuk pembelajaran mandiri dengan Elsa speak english,f8fd416b-43f0-45c4-a061-1829aed8134b
Pengguna Google,2024-07-21 05:12:58,5,joosss lik,89409d37-ecd8-4d08-9b81-39e76e0229f4
Pengguna Google,2024-07-20 14:47:25,5,"baru kali inj ketemu aplikasi keren bahasa inggris, benar² les terbaik abad 21 bulanan nya murah lagi😎",f8897caf-2d9c-4f0a-bc77-e1fc1062a31d
Pengguna Google,2024-07-20 06:24:15,2,Saya sudah bayar untuk member tapi kenapa kode saya tidak bisa di pakai..,16a5236c-b3f3-45f0-819e-738608d9ec39
Pengguna Google,2024-07-19 07:27:11,5,keren,fadcbfea-3512-4515-afd4-39dfd6e3222c
Pengguna Google,2024-07-19 05:41:25,5,seru elsanya,f91b034f-576c-491b-bfed-3804f7ddfb58
Pengguna Google,2024-07-17 05:03:04,5,baguuus banget sekalipun buat yg gratisan,667662d0-88f8-484a-90d7-e6438f0af07d
Pengguna Google,2024-07-16 10:42:46,5,the conversation is fun,ff15c5df-e814-4029-a8c5-36b266045127
Pengguna Google,2024-07-15 07:27:13,1,Harus bayar ternyata dari awal,bf95f50a-c73f-44a9-bf5f-a5e1ead973d4
Pengguna Google,2024-07-14 12:45:29,4,its really cool.... hebaat saya merada punya teman bicara dari inggris,ec0b9a2e-06ca-4ad3-8536-048829b243f8
Pengguna Google,2024-07-13 22:40:27,5,"woww, thankyouu Elsa team..",1b359850-07fe-442c-a75d-eea7a2f5d479
Pengguna Google,2024-07-13 06:09:00,5,Excellent,2d9d3606-ccb0-416f-9ba7-405a9fc68759
Pengguna Google,2024-07-13 03:34:48,5,nice,a77d2a3c-0c35-4528-ac38-b42cdc7dc201
Pengguna Google,2024-07-10 14:01:23,5,"This application really helped me in learning to speak English, this is very interesting for me, friends",2c21731a-7bad-42dc-ac03-6544a723efd2
Pengguna Google,2024-07-10 09:07:33,5,good,1448e2a1-6bed-4e8d-b269-39359289797b
Pengguna Google,2024-07-09 13:43:20,5,keren cuy,0f782d48-6984-43e3-ba8c-414d97cbab80
Pengguna Google,2024-07-07 12:05:01,5,very helpfull for study english,bb4c7497-ece7-4ebc-ae04-1155991849c0
Pengguna Google,2024-07-06 08:55:52,5,nice,92c0c63a-5cdc-4708-af9b-b964d9c8d851
Pengguna Google,2024-07-04 12:44:58,4,"Please make an option to set the font size of conversation part. It's too small, even if we are using a tabket, the font didn't get bigger.",4b9d8074-5213-4147-987c-777baa967825
Pengguna Google,2024-07-04 03:25:36,5,bagus sekali aplikasi ini untuk belajar bahasa inggris pemula,f54c92f0-ba28-4cf2-815d-57ba3be545de
Pengguna Google,2024-07-04 00:54:40,5,Elsa very help me to learn spelling,24b97d49-2280-408d-b3f0-25e26c655a83
Pengguna Google,2024-07-04 00:33:41,5,it's great app,d439db01-39e9-43ea-a30d-c20ca742763c
Pengguna Google,2024-07-03 04:38:48,3,Lumayan bagus lah tapi banyak yg berbayar mau ini harus bayar mau itu harus bayar,41f5885d-3c35-4a5d-8634-89925bbff6d2
Pengguna Google,2024-07-02 06:46:19,5,sangate membantu,28df5187-9892-41a3-88a1-98c1e508214d
Pengguna Google,2024-07-02 03:17:04,5,mantappp tapi yg premium ya,649265a9-69c5-4792-818e-cffd1dfe190a
Pengguna Google,2024-07-01 17:20:36,5,Sangat bagus untuk belajar,6e6083a9-3a46-40b0-a42b-678ac41bed62
Pengguna Google,2024-07-01 08:38:06,5,Jojo mick,d71c44d3-ded8-4fe9-9795-099ac360da9f
Pengguna Google,2024-06-30 16:01:12,5,that's great,b077cd89-ca29-4478-a8d4-1200ba11d8bd
Pengguna Google,2024-06-30 10:37:23,5,iam really be happy,8bf3cebb-7d5d-4976-92f7-86cd074c7c3b
Pengguna Google,2024-06-30 03:07:57,1,"I need help, my lifetime account has lost",1721a479-c9c4-49e3-8db5-68413c50e044
Pengguna Google,2024-06-29 05:57:59,5,good,cc1c6550-cbfc-48bf-bf38-4b8918f53f6a
Pengguna Google,2024-06-28 01:52:00,5,"love itt, membantu bgttt semoga membuat pelanggan mendapat apa yg diharapkan diapk ini terimakasi",ad8aacae-11c2-4021-9945-2d33a55ed955
Pengguna Google,2024-06-27 11:46:03,5,nice,36bc183f-4e0f-4dc4-a813-e447bbb22a47
Pengguna Google,2024-06-27 07:22:35,5,good app,9289f416-50c1-46d7-83d9-2df893b24709
Pengguna Google,2024-06-27 01:01:37,5,"Cara aktivasi ya gmn dah, udah beli paket nya di Ig, nanya ke Ig ga di jawab ke wa ga di jawab",2e2b9a53-5e14-4d95-b1a3-4e5fafaba904
Pengguna Google,2024-06-26 06:23:48,5,sangat bagusss,285aaacc-2dbe-4967-8007-5c09e9c7e42e
Pengguna Google,2024-06-23 11:27:34,1,"Baru di pake apk nya udah nge lag banget bahkan nampilin apa² pun loadingnya gak ada habisnya, padahal pengen nyoba.",e854b861-3ed9-4e40-ad74-fd3592916bbd
Pengguna Google,2024-06-22 14:03:23,5,Sangat bagus,f21793eb-a817-4a42-9818-560eddd89d29
